order_date,delivery_date,customer_age,customer_gender,location,delivery_type,product_category,sub_category,product,unit_price,shipping_fee,order_quantity,sale_price,status,reason,rating
2015-08-02,2015-08-14,24,F,Weija,Shipped from Abroad,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,12.0,7,42.0,Returned,Quality-Defective item,1
2015-08-02,2015-08-13,29,F,Upper West,Shipped from Abroad,Health and beauty,Fragrances,Avon Soft Musk Eau de Toilette Spray - 50ml,  75.00 ,4.0,10,75.0,Returned,Delivey - Missing item/part,3
2015-08-02,2015-08-05,21,F,Amasaman,Express,Electronics,Digital Cameras,Canon EOS 600D 18MP CMOS DSLR Camera - Black,"  2,720.00 ",15.0,2,2720.0,Returned,Delivey - Missing item/part,3
2015-08-01,2015-08-04,19,F,Western,Express,Electronics,Home Audio,Triple Power C20 Super Bass USB Bluetooth Subwoofer - Brown + free S530 V4.0 Bluetooth Headset - Black,  97.75 ,3.0,4,97.75,Returned,Product - Not fitting expectation,1
2015-07-31,2015-08-15,27,F,Greater Accra,Shipped from Abroad,Fashion,Women's fashion,Yazole Leather Wrist Watch - Black,  16.00 ,14.0,7,16.0,Returned,Delivey - Missing item/part,1
2015-07-31,2015-08-18,22,F,Greater Accra,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Aichun Beauty Eight Pack Essential Oil - 30ml,  35.00 ,16.0,9,35.0,Returned,Quality-Defective item,3
2015-07-31,2015-08-15,29,F,Greater Accra,Shipped from Abroad,Home and Office,Kitchen and dinning,Potluck Lunch Box - Brown,  220.00 ,6.0,8,220.0,Returned,Not Added,3
2015-07-30,2015-08-16,29,F,Oyarifa,Shipped from Abroad,Fashion,Boy's fashion,Boys Sneakers Casual Kids Sports Shoes-Gold,  120.00 ,9.0,9,120.0,Returned,Delivey - Missing item/part,2
2015-07-29,2015-08-13,21,F,Ashanti,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Aichun Beauty Eight Pack Essential Oil - 30ml,  35.00 ,5.0,7,35.0,Returned,Delivery-Wrong item,3
2015-07-27,2015-08-12,29,F,Greater Accra,Shipped from Abroad,Phones and Tablet,Mobile accessories,B5 HiFi 5.0 Ture Wireless Headsets Auto Pair Touch - Black,  52.00 ,14.0,2,52.0,Returned,Onsite -Description mismatch,3
2015-07-27,2015-08-01,27,F,Greater Accra,Express,Fashion,Women's fashion,Fashion 4-Piece Leather HandBag Set - Black,  49.00 ,13.0,7,49.0,Returned,Quality-Defective item,3
2015-07-27,2015-08-10,22,F,Greater Accra,Shipped from Abroad,Fashion,Boy's fashion,Boys Sneakers Casual Kids Sports Shoes-Gold,  120.00 ,16.0,1,120.0,Returned,Delivey - Missing item/part,3
2015-07-26,2015-08-04,27,F,Weija,Standard Delivery,Health and beauty,Medical supplies and Equipment,Blood Pressure Monitor Digital Wrist BP Pulse Monitor Meter Heart Rate Measure,  63.20 ,17.0,9,63.2,Returned,Product - Not fitting expectation,1
2015-07-26,2015-08-06,30,F,Greater Accra,Shipped from Abroad,Fashion,Women's fashion,Fashion 4-Piece Leather HandBag Set - Black,  49.00 ,16.0,1,49.0,Returned,Delivey - Missing item/part,3
2015-07-22,2015-07-28,23,F,Kasoa,Standard Delivery,Phones and Tablet,Mobile accessories,B5 HiFi 5.0 Ture Wireless Headsets Auto Pair Touch - Black,  52.00 ,16.0,8,52.0,Returned,Delivey - Missing item/part,1
2015-07-22,2015-08-07,27,F,Ashanti,Shipped from Abroad,Home and Office,Home and Furniture,Lindy 12 Cubes Wardrobe 8 Doors - Brown,  100.00 ,19.0,4,100.0,Returned,Not Added,2
2015-07-22,2015-07-24,25,F,North East,Express,Health and beauty,Medical supplies and Equipment,Blood Pressure Monitor Digital Wrist BP Pulse Monitor Meter Heart Rate Measure,  63.20 ,11.0,2,63.2,Returned,Quality-Defective item,1
2015-07-21,2015-08-06,26,F,Upper East,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Vida Divina TeDivina (Detox Tea Formula) - 1 Tea Bag,  55.00 ,11.0,5,55.0,Returned,Delivey - Missing item/part,3
2015-07-21,2015-07-26,20,F,Ashanti,Express,Phones and Tablet,Mobile accessories,B5 HiFi 5.0 Ture Wireless Headsets Auto Pair Touch - Black,  52.00 ,19.0,4,52.0,Returned,Onsite -Description mismatch,3
2015-07-20,2015-07-30,28,F,Western,Standard Delivery,Fashion,Women's fashion,Yazole Leather Wrist Watch - Black,  16.00 ,17.0,2,16.0,Returned,Delivey - Missing item/part,1
2015-07-20,2015-08-03,29,F,Oyarifa,Shipped from Abroad,Electronics,Digital Cameras,Canon EOS 60D CMOS DSLR Camera Bundle - 18 - 55mm Lens - Black,"  4,700.00 ",5.0,1,4700.0,Returned,Delivery-Wrong item,1
2015-07-19,2015-07-27,29,F,Greater Accra,Standard Delivery,Home and Office,Tools and Home Improvement,Maze Batik Designed 3D Wallpaper - 10M - White/Black,  135.00 ,6.0,5,135.0,Returned,Onsite -Description mismatch,2
2015-07-19,2015-08-06,29,F,Upper West,Shipped from Abroad,Home and Office,Tools and Home Improvement,Maze Batik Designed 3D Wallpaper - 10M - White/Black,  135.00 ,16.0,2,135.0,Returned,Delivery-Wrong item,2
2015-07-19,2015-07-23,23,F,Ahafo,Express,Fashion,Girl's fashion,Fashion Girl's Dress Kids Children Newborn Baby Dinner Party Princess Dress Ball Gown,  125.00 ,11.0,3,125.0,Returned,Quality-Defective item,1
2015-07-19,2015-07-30,23,F,Ashanti,Standard Delivery,Fashion,Men's fashion,Yazole Analog Quartz Wrist Watch - Black,  19.00 ,11.0,5,19.0,Returned,Product - Not fitting expectation,3
2015-07-19,2015-07-31,25,F,Ashanti,Shipped from Abroad,Health and beauty,Medical supplies and Equipment,Portable Blood Pressure Monitor - White,  102.00 ,12.0,10,102.0,Returned,Delivery-Wrong item,1
2015-07-18,2015-07-28,29,F,Ashanti,Standard Delivery,Fashion,Men's fashion,Yazole Analog Quartz Wrist Watch - Black,  19.00 ,14.0,1,19.0,Returned,Quality-Defective item,3
2015-07-18,2015-07-29,22,F,Weija,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Vida Divina TeDivina (Detox Tea Formula) - 1 Tea Bag,  55.00 ,5.0,8,55.0,Returned,Product - Not fitting expectation,2
2015-07-17,2015-07-19,28,F,Greater Accra,Express,Electronics,Digital Cameras,Canon EOS 600D 18MP CMOS DSLR Camera - Black,"  2,720.00 ",16.0,3,2720.0,Returned,Quality-Defective item,2
2015-07-17,2015-07-29,20,F,Western,Shipped from Abroad,Health and beauty,Beauty and personal care,Clere Avocado Milk Body Lotion With Vitamins E+A - 400ml,  17.00 ,14.0,3,17.0,Returned,Delivery-Wrong item,3
2015-07-16,2015-08-02,24,F,Oti,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Optimum Nutrition Creatine Sports - 5000mg per Daily Serve Powder,  115.00 ,5.0,7,115.0,Returned,Product - Not fitting expectation,3
2015-07-14,2015-07-20,20,F,Volta,Standard Delivery,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,10.0,1,42.0,Returned,Delivey - Missing item/part,3
2015-07-14,2015-08-01,21,F,Weija,Shipped from Abroad,Phones and Tablet,Mobile phones,Samsung A3 Core Dual SIM - 16GB HDD - 1GB RAM - Blue,  387.00 ,18.0,4,387.0,Returned,Product - Not fitting expectation,3
2015-07-13,2015-07-26,23,F,Ashanti,Standard Delivery,Phones and Tablet,Mobile phones,Samsung A3 Core Dual SIM - 16GB HDD - 1GB RAM - Blue,  387.00 ,8.0,6,387.0,Returned,Delivery-Wrong item,1
2015-07-13,2015-07-17,22,F,Upper West,Express,Fashion,Girl's fashion,Fashion Girls' Patent Leather Stitching Shoes - Black,  156.00 ,7.0,2,156.0,Returned,Quality-Defective item,1
2015-07-12,2015-07-16,22,F,Greater Accra,Express,Fashion,Boy's fashion,Boys Sneakers Casual Kids Sports Shoes-Gold,  120.00 ,7.0,8,120.0,Returned,Product - Not fitting expectation,2
2015-07-12,2015-07-21,28,F,Volta,Standard Delivery,Health and beauty,Medical supplies and Equipment,Portable Blood Pressure Monitor - White,  102.00 ,15.0,10,102.0,Returned,Delivery-Wrong item,3
2015-07-11,2015-07-15,30,F,Ashanti,Express,Phones and Tablet,Tablets,10.1'' Business Tablet with MT6582 Quad-Core Processor,  368.00 ,20.0,1,368.0,Returned,Product - Not fitting expectation,3
2015-07-09,2015-07-21,29,F,Eastern,Shipped from Abroad,Home and Office,Kitchen and dinning,Potluck Lunch Box - Brown,  220.00 ,7.0,8,220.0,Returned,Quality-Defective item,1
2015-07-09,2015-07-20,28,F,Western,Standard Delivery,Electronics,Home Audio,6030 3.1 Bluetooth Home Theatre With Remote Control - Black + Free Smartwatch,  385.00 ,13.0,8,385.0,Returned,Product - Not fitting expectation,1
2015-07-09,2015-07-12,30,F,Greater Accra,Express,Health and beauty,Medical supplies and Equipment,Blood Pressure Monitor Digital Wrist BP Pulse Monitor Meter Heart Rate Measure,  63.20 ,4.0,9,63.2,Returned,Delivery-Wrong item,3
2015-07-08,2015-07-24,30,F,Greater Accra,Shipped from Abroad,Electronics,Digital Cameras,Canon EOS 60D CMOS DSLR Camera Bundle - 18 - 55mm Lens - Black,"  4,700.00 ",6.0,1,4700.0,Returned,Not Added,3
2015-07-07,2015-07-21,30,F,Ashanti,Standard Delivery,Health and beauty,Beauty and personal care,Clere Avocado Milk Body Lotion With Vitamins E+A - 400ml,  17.00 ,15.0,7,17.0,Returned,Delivey - Missing item/part,3
2015-07-07,2015-07-19,30,F,Ashanti,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Aichun Beauty Eight Pack Essential Oil - 30ml,  35.00 ,9.0,6,35.0,Returned,Not Added,3
2015-07-06,2015-07-10,28,F,Weija,Express,Health and beauty,Vitamins & Dietary Supplements,Vida Divina TeDivina (Detox Tea Formula) - 1 Tea Bag,  55.00 ,8.0,9,55.0,Returned,Delivey - Missing item/part,3
2015-07-06,2015-07-25,22,F,Western,Shipped from Abroad,Health and beauty,Medical supplies and Equipment,Portable Blood Pressure Monitor - White,  102.00 ,10.0,8,102.0,Returned,Quality-Defective item,3
2015-07-05,2015-07-12,26,F,Western,Standard Delivery,Fashion,Men's fashion,Yazole Analog Quartz Wrist Watch - Black,  19.00 ,8.0,3,19.0,Returned,Product - Not fitting expectation,3
2015-07-05,2015-07-10,24,F,Weija,Express,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,9.0,7,42.0,Returned,Delivery-Wrong item,2
2015-07-05,2015-07-14,28,F,Weija,Standard Delivery,Fashion,Boy's fashion,Boys Sneakers Casual Kids Sports Shoes-Gold,  120.00 ,8.0,5,120.0,Returned,Quality-Defective item,3
2015-07-05,2015-07-12,19,F,Greater Accra,Standard Delivery,Phones and Tablet,Mobile phones,Samsung A3 Core Dual SIM - 16GB HDD - 1GB RAM - Blue,  387.00 ,10.0,7,387.0,Returned,Quality-Defective item,2
2015-07-04,2015-07-18,25,F,Greater Accra,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Aichun Beauty Eight Pack Essential Oil - 30ml,  35.00 ,12.0,4,35.0,Returned,Delivery-Wrong item,2
2015-07-03,2015-07-10,28,F,Upper East,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Aichun Beauty Eight Pack Essential Oil - 30ml,  35.00 ,5.0,1,35.0,Returned,Delivery-Wrong item,1
2015-07-03,2015-07-14,22,F,Gbawe,Standard Delivery,Electronics,Digital Cameras,Canon EOS 60D CMOS DSLR Camera Bundle - 18 - 55mm Lens - Black,"  4,700.00 ",18.0,1,4700.0,Returned,Delivery-Wrong item,2
2015-07-03,2015-07-15,24,F,Volta,Standard Delivery,Fashion,Boy's fashion,Boys Sneakers Casual Kids Sports Shoes-Gold,  120.00 ,5.0,5,120.0,Returned,Delivey - Missing item/part,1
2015-07-03,2015-07-09,19,F,Northern,Standard Delivery,Phones and Tablet,Tablets,10.1'' Business Tablet with MT6582 Quad-Core Processor,  368.00 ,19.0,7,368.0,Returned,Delivery-Wrong item,2
2015-07-03,2015-07-16,25,F,North East,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Cq Amaigrissant Slimming Tea - 20 Tea Bags,  28.00 ,11.0,10,28.0,Returned,Product - Not fitting expectation,3
2015-07-02,2015-07-04,29,F,Greater Accra,Express,Fashion,Women's fashion,Fashion 4-Piece Leather HandBag Set - Black,  49.00 ,12.0,3,49.0,Returned,Product - Not fitting expectation,3
2015-07-02,2015-07-12,23,F,Greater Accra,Standard Delivery,Home and Office,Home and Furniture,Lindy 12 Cubes Wardrobe 8 Doors - Brown,  100.00 ,13.0,10,100.0,Returned,Delivery-Wrong item,3
2015-07-02,2015-07-10,27,F,Greater Accra,Standard Delivery,Home and Office,Tools and Home Improvement,Maze Batik Designed 3D Wallpaper - 10M - White/Black,  135.00 ,17.0,4,135.0,Returned,Onsite -Description mismatch,1
2015-07-01,2015-07-06,23,F,Ashanti,Express,Home and Office,Home and Furniture,8 Cubes Plastic Wardrobe - Blue/White,  175.00 ,20.0,10,175.0,Returned,Delivey - Missing item/part,1
2015-07-01,2015-07-07,24,F,Weija,Standard Delivery,Fashion,Men's fashion,100%Cotton 4 Piece Short Sleeve T-Shirts - Multicolour,  80.00 ,5.0,8,80.0,Returned,Delivery-Wrong item,3
2015-07-01,2015-07-12,19,F,Ashanti,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Hemani Ultra Slim Tea - 10 Bags,  15.00 ,19.0,10,15.0,Returned,Onsite -Description mismatch,1
2015-06-30,2015-07-13,29,F,Greater Accra,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Optimum Nutrition Creatine Sports - 5000mg per Daily Serve Powder,  115.00 ,5.0,8,115.0,Returned,Delivey - Missing item/part,2
2015-06-30,2015-07-03,23,F,Weija,Express,Home and Office,Home and Furniture,8 Cubes Plastic Wardrobe - Blue/White,  175.00 ,17.0,7,175.0,Returned,Onsite -Description mismatch,1
2015-06-29,2015-07-11,28,F,Weija,Standard Delivery,Home and Office,Kitchen and dinning,Potluck Lunch Box - Brown,  220.00 ,6.0,2,220.0,Returned,Onsite -Description mismatch,1
2015-06-29,2015-07-02,21,F,Western,Express,Phones and Tablet,Mobile phones,Infinix Smart HD X612 (2021) - 32GB HDD - 2GB RAM - Black,  446.40 ,13.0,8,446.4,Returned,Product - Not fitting expectation,2
2015-06-29,2015-07-09,23,F,Ashanti,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Aichun Beauty Eight Pack Essential Oil - 30ml,  35.00 ,4.0,5,35.0,Returned,Product - Not fitting expectation,2
2015-06-29,2015-07-10,25,F,Western,Standard Delivery,Electronics,Digital Cameras,Canon EOS 600D 18MP CMOS DSLR Camera - Black,"  2,720.00 ",12.0,3,2720.0,Returned,Delivey - Missing item/part,1
2015-06-29,2015-07-10,29,F,Upper West,Standard Delivery,Home and Office,Kitchen and dinning,Potluck Lunch Box - Brown,  220.00 ,4.0,2,220.0,Returned,Delivey - Missing item/part,3
2015-06-28,2015-06-30,20,F,Oyarifa,Express,Fashion,Girl's fashion,Fashion Girls' Patent Leather Stitching Shoes - Black,  156.00 ,18.0,1,156.0,Returned,Delivey - Missing item/part,2
2015-06-27,2015-07-15,29,F,Western,Shipped from Abroad,Fashion,Men's fashion,Yazole Analog Quartz Wrist Watch - Black,  19.00 ,15.0,2,19.0,Returned,Onsite -Description mismatch,2
2015-06-27,2015-07-01,29,F,Greater Accra,Express,Phones and Tablet,Mobile accessories,B5 HiFi 5.0 Ture Wireless Headsets Auto Pair Touch - Black,  52.00 ,20.0,10,52.0,Returned,Product - Not fitting expectation,3
2015-06-27,2015-07-02,24,F,Greater Accra,Express,Health and beauty,Medical supplies and Equipment,Portable Blood Pressure Monitor - White,  102.00 ,10.0,6,102.0,Returned,Quality-Defective item,1
2015-06-26,2015-07-10,22,F,Ashanti,Shipped from Abroad,Health and beauty,Fragrances,Avon Soft Musk Eau de Toilette Spray - 50ml,  75.00 ,12.0,8,75.0,Returned,Delivey - Missing item/part,3
2015-06-26,2015-07-15,26,F,Ashanti,Shipped from Abroad,Phones and Tablet,Mobile phones,Infinix Smart HD X612 (2021) - 32GB HDD - 2GB RAM - Black,  446.40 ,18.0,6,446.4,Returned,Product - Not fitting expectation,3
2015-06-24,2015-07-11,26,F,Ashanti,Shipped from Abroad,Fashion,Boy's fashion,Fashion Boys Sneakers Children Outdoor Shoes-Black,  86.00 ,10.0,5,86.0,Returned,Delivery-Wrong item,3
2015-06-24,2015-07-03,26,F,Greater Accra,Standard Delivery,Health and beauty,Medical supplies and Equipment,Muscle Stimulators - Abdominal Muscle Trainer Set - Fitness,  55.00 ,14.0,4,55.0,Returned,Onsite -Description mismatch,1
2015-06-23,2015-07-05,27,F,Greater Accra,Shipped from Abroad,Fashion,Boy's fashion,Boys Sneakers Casual Kids Sports Shoes-Gold,  120.00 ,17.0,5,120.0,Returned,Delivery-Wrong item,2
2015-06-22,2015-07-02,27,F,Greater Accra,Shipped from Abroad,Health and beauty,Beauty and personal care,Clere Radiance Oil Control Toner - 100ml,  17.00 ,13.0,2,17.0,Returned,Not Added,1
2015-06-22,2015-07-03,23,F,Western,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Aichun Beauty Eight Pack Essential Oil - 30ml,  35.00 ,9.0,1,35.0,Returned,Delivery-Wrong item,2
2015-06-21,2015-06-25,21,F,Weija,Express,Fashion,Women's fashion,Fashion 4-Piece Leather HandBag Set - Black,  49.00 ,8.0,9,49.0,Returned,Quality-Defective item,3
2015-06-21,2015-07-05,26,F,Upper West,Standard Delivery,Health and beauty,Medical supplies and Equipment,Muscle Stimulators - Abdominal Muscle Trainer Set - Fitness,  55.00 ,9.0,1,55.0,Returned,Delivey - Missing item/part,3
2015-06-20,2015-06-30,25,F,Western,Shipped from Abroad,Fashion,Women's fashion,Leather Vintage Bracelet Watch - Black,  19.00 ,20.0,6,19.0,Returned,Onsite -Description mismatch,2
2015-06-20,2015-06-22,29,F,Ashanti,Express,Phones and Tablet,Mobile accessories,B5 HiFi 5.0 Ture Wireless Headsets Auto Pair Touch - Black,  52.00 ,18.0,3,52.0,Returned,Delivey - Missing item/part,1
2015-06-20,2015-07-05,27,F,Greater Accra,Shipped from Abroad,Electronics,Home Audio,6030 3.1 Bluetooth Home Theatre With Remote Control - Black + Free Smartwatch,  385.00 ,7.0,3,385.0,Returned,Delivey - Missing item/part,2
2015-06-20,2015-07-03,29,F,Ashanti,Shipped from Abroad,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,13.0,2,42.0,Returned,Delivery-Wrong item,3
2015-06-19,2015-06-21,21,F,Gbawe,Express,Health and beauty,Medical supplies and Equipment,Blood Pressure Monitor Digital Wrist BP Pulse Monitor Meter Heart Rate Measure,  63.20 ,7.0,9,63.2,Returned,Delivey - Missing item/part,3
2015-06-17,2015-06-19,28,F,Greater Accra,Express,Home and Office,Home and Furniture,Lindy 12 Cubes Wardrobe 8 Doors - Brown,  100.00 ,12.0,1,100.0,Returned,Product - Not fitting expectation,2
2015-06-16,2015-06-19,29,F,Greater Accra,Express,Fashion,Men's fashion,Yazole Analog Quartz Wrist Watch - Black,  19.00 ,10.0,4,19.0,Returned,Delivery-Wrong item,2
2015-06-15,2015-07-01,30,F,Kasoa,Shipped from Abroad,Fashion,Women's fashion,Yazole Leather Wrist Watch - Black,  16.00 ,6.0,2,16.0,Returned,Delivery-Wrong item,3
2015-06-14,2015-06-19,30,F,Western,Express,Fashion,Women's fashion,Yazole Leather Wrist Watch - Black,  16.00 ,7.0,1,16.0,Returned,Product - Not fitting expectation,1
2015-06-13,2015-06-17,26,F,Greater Accra,Express,Phones and Tablet,Tablets,10.1'' Business Tablet with MT6582 Quad-Core Processor,  368.00 ,7.0,4,368.0,Returned,Onsite -Description mismatch,3
2015-06-13,2015-06-24,27,F,Western,Standard Delivery,Health and beauty,Beauty and personal care,Clere Avocado Milk Body Lotion With Vitamins E+A - 400ml,  17.00 ,4.0,5,17.0,Returned,Product - Not fitting expectation,1
2015-06-12,2015-06-17,23,F,Western,Express,Health and beauty,Medical supplies and Equipment,Muscle Stimulators - Abdominal Muscle Trainer Set - Fitness,  55.00 ,15.0,10,55.0,Returned,Product - Not fitting expectation,2
2015-06-11,2015-06-16,28,F,Western,Express,Fashion,Men's fashion,Yazole Analog Quartz Wrist Watch - Black,  19.00 ,6.0,5,19.0,Returned,Quality-Defective item,2
2015-06-11,2015-06-24,27,F,Ahafo,Shipped from Abroad,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,3.0,7,42.0,Returned,Delivey - Missing item/part,3
2015-06-10,2015-06-19,22,F,Greater Accra,Standard Delivery,Home and Office,Tools and Home Improvement,Maze Batik Designed 3D Wallpaper - 10M - White/Black,  135.00 ,3.0,3,135.0,Returned,Delivey - Missing item/part,3
2015-06-09,2015-06-13,26,F,Ashanti,Express,Health and beauty,Medical supplies and Equipment,Muscle Stimulators - Abdominal Muscle Trainer Set - Fitness,  55.00 ,13.0,9,55.0,Returned,Onsite -Description mismatch,2
2015-06-09,2015-06-13,28,F,Oyarifa,Express,Phones and Tablet,Mobile phones,Samsung Galaxy A02 - 64GB HDD - 3GB RAM Smartphone - Black,  629.00 ,4.0,2,629.0,Returned,Quality-Defective item,3
2015-06-08,2015-06-13,24,F,Greater Accra,Express,Home and Office,Home and Furniture,8 Cubes Plastic Wardrobe - Blue/White,  175.00 ,3.0,1,175.0,Returned,Delivey - Missing item/part,1
2015-06-07,2015-06-26,20,F,Ahafo,Shipped from Abroad,Health and beauty,Fragrances,Fragrance World Smart Black Eau de Parfum Spray - 100ml,  63.00 ,19.0,6,63.0,Returned,Delivey - Missing item/part,1
2015-06-06,2015-06-18,25,F,Greater Accra,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Optimum Nutrition Creatine Sports - 5000mg per Daily Serve Powder,  115.00 ,10.0,3,115.0,Returned,Delivery-Wrong item,1
2015-06-06,2015-06-09,27,F,Oyarifa,Express,Phones and Tablet,Tablets,"Amazon Fire HD 8 Kids Tablet 32GB HDD - 2GB RAM - 8"" Blue",  795.00 ,13.0,9,795.0,Returned,Onsite -Description mismatch,1
2015-06-05,2015-06-19,30,F,Weija,Shipped from Abroad,Fashion,Men's fashion,100%Cotton 4 Piece Short Sleeve T-Shirts - Multicolour,  80.00 ,15.0,3,80.0,Returned,Quality-Defective item,1
2015-06-04,2015-06-11,25,F,Volta,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Aichun Beauty Eight Pack Essential Oil - 30ml,  35.00 ,12.0,4,35.0,Returned,Product - Not fitting expectation,2
2015-06-04,2015-06-17,26,F,Ashanti,Shipped from Abroad,Phones and Tablet,Mobile phones,Samsung Galaxy A02 - 64GB HDD - 3GB RAM Smartphone - Black,  629.00 ,12.0,3,629.0,Returned,Not Added,2
2015-06-04,2015-06-19,29,F,Savannah,Standard Delivery,Health and beauty,Fragrances,Avon Soft Musk Eau de Toilette Spray - 50ml,  75.00 ,7.0,1,75.0,Returned,Delivey - Missing item/part,3
2015-06-04,2015-06-20,30,F,Ashanti,Shipped from Abroad,Fashion,Boy's fashion,Fashion Boys Sneakers Children Outdoor Shoes-Black,  86.00 ,18.0,4,86.0,Returned,Product - Not fitting expectation,3
2015-06-04,2015-06-24,30,F,Ashanti,Shipped from Abroad,Health and beauty,Beauty and personal care,Clere Avocado Milk Body Lotion With Vitamins E+A - 400ml,  17.00 ,20.0,5,17.0,Returned,Quality-Defective item,3
2015-06-03,2015-06-21,27,F,Greater Accra,Shipped from Abroad,Health and beauty,Medical supplies and Equipment,Blood Pressure Monitor Digital Wrist BP Pulse Monitor Meter Heart Rate Measure,  63.20 ,11.0,8,63.2,Returned,Not Added,3
2015-06-01,2015-06-21,22,F,Western,Shipped from Abroad,Health and beauty,Medical supplies and Equipment,Blood Pressure Monitor Digital Wrist BP Pulse Monitor Meter Heart Rate Measure,  63.20 ,12.0,3,63.2,Returned,Delivey - Missing item/part,3
2015-06-01,2015-06-11,19,F,Upper West,Shipped from Abroad,Fashion,Men's fashion,Yazole Analog Quartz Wrist Watch - Black,  19.00 ,5.0,1,19.0,Returned,Delivery-Wrong item,2
2015-06-01,2015-06-08,23,F,Western,Standard Delivery,Fashion,Girl's fashion,Trust Leather Buckle Shoes - Black,  70.00 ,4.0,6,70.0,Returned,Product - Not fitting expectation,2
2015-06-01,2015-06-06,26,F,Ashanti,Express,Home and Office,Home and Furniture,8 Cubes Plastic Wardrobe - Blue/White,  175.00 ,19.0,6,175.0,Returned,Quality-Defective item,2
2015-05-31,2015-06-05,30,F,Greater Accra,Express,Health and beauty,Beauty and personal care,Clere Avocado Milk Body Lotion With Vitamins E+A - 400ml,  17.00 ,7.0,9,17.0,Returned,Delivey - Missing item/part,1
2015-05-30,2015-06-05,25,F,Weija,Standard Delivery,Fashion,Girl's fashion,Fashion Girls' Patent Leather Stitching Shoes - Black,  156.00 ,10.0,1,156.0,Returned,Onsite -Description mismatch,1
2015-05-30,2015-06-04,30,F,Ashanti,Express,Home and Office,Kitchen and dinning,Potluck Lunch Box - Brown,  220.00 ,16.0,8,220.0,Returned,Delivey - Missing item/part,2
2015-05-30,2015-06-03,27,F,Western,Express,Health and beauty,Fragrances,Fragrance World Smart Black Eau de Parfum Spray - 100ml,  63.00 ,12.0,6,63.0,Returned,Delivery-Wrong item,2
2015-05-30,2015-06-02,22,F,Weija,Express,Fashion,Boy's fashion,Boys Sneakers Casual Kids Sports Shoes-Gold,  120.00 ,19.0,1,120.0,Returned,Delivey - Missing item/part,2
2015-05-29,2015-06-02,19,F,Greater Accra,Express,Fashion,Women's fashion,Yazole Leather Wrist Watch - Black,  16.00 ,17.0,3,16.0,Returned,Onsite -Description mismatch,3
2015-05-29,2015-06-16,26,F,Western,Shipped from Abroad,Health and beauty,Medical supplies and Equipment,Portable Blood Pressure Monitor - White,  102.00 ,6.0,9,102.0,Returned,Quality-Defective item,2
2015-05-29,2015-06-01,28,F,Greater Accra,Express,Health and beauty,Vitamins & Dietary Supplements,Aichun Beauty Eight Pack Essential Oil - 30ml,  35.00 ,7.0,6,35.0,Returned,Delivery-Wrong item,2
2015-05-29,2015-06-08,27,F,Weija,Shipped from Abroad,Health and beauty,Medical supplies and Equipment,Portable Blood Pressure Monitor - White,  102.00 ,18.0,3,102.0,Returned,Delivery-Wrong item,1
2015-05-28,2015-06-06,29,F,Volta,Standard Delivery,Phones and Tablet,Mobile accessories,M4 Smart Bracelet Sports Pedometer Watch,  27.00 ,18.0,5,27.0,Returned,Product - Not fitting expectation,1
2015-05-28,2015-06-07,19,F,Upper East,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Aichun Beauty Eight Pack Essential Oil - 30ml,  35.00 ,11.0,7,35.0,Returned,Delivery-Wrong item,3
2015-05-27,2015-06-07,23,F,Ashanti,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Vida Divina TeDivina (Detox Tea Formula) - 1 Tea Bag,  55.00 ,19.0,4,55.0,Returned,Quality-Defective item,3
2015-05-27,2015-05-30,22,F,Weija,Express,Phones and Tablet,Mobile phones,Infinix Smart HD X612 (2021) - 32GB HDD - 2GB RAM - Black,  446.40 ,20.0,9,446.4,Returned,Delivey - Missing item/part,1
